store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
S001,SKU01727,92,16,13,2025-09-13
S001,SKU03149,6,1,1,2025-11-04
S001,SKU02307,66,16,10,2025-06-25
S001,SKU02657,84,12,11,2025-09-10
S001,SKU00532,150,26,20,2025-02-05
S001,SKU01387,90,26,15,2025-10-20
S001,SKU03446,92,27,19,2025-11-29
S001,SKU01093,29,3,1,2025-12-16
S001,SKU04727,149,23,14,2025-05-12
S001,SKU02066,33,3,1,2025-01-17
S001,SKU00225,13,3,1,2025-02-16
S001,SKU00077,100,21,13,2025-02-26
S001,SKU00030,74,14,9,2025-01-02
S001,SKU01847,104,22,20,2025-10-02
S001,SKU03158,26,7,4,2025-03-31
S001,SKU02049,103,20,10,2025-02-11
S001,SKU04707,8,2,1,2025-11-25
S001,SKU03271,77,18,9,2025-10-23
S001,SKU00069,25,2,1,2025-04-22
S001,SKU03355,0,1,1,2025-02-12
S001,SKU04743,49,5,3,2025-08-21
S001,SKU03300,11,3,1,2025-10-02
S001,SKU03684,20,2,1,2025-08-01
S001,SKU04702,39,10,9,2025-07-15
S001,SKU02560,110,18,16,2025-01-23
S001,SKU02507,27,4,3,2025-07-29
S001,SKU02656,154,42,30,2025-05-25
S001,SKU04367,55,13,7,2025-01-14
S001,SKU01972,4,1,1,2025-04-17
S001,SKU04398,6,1,1,2025-04-23
S001,SKU02362,96,13,10,2025-06-27
S001,SKU03637,63,7,6,2025-12-19
S001,SKU02878,128,24,17,2025-05-04
S001,SKU01393,177,27,15,2025-02-06
S001,SKU00496,50,14,7,2025-10-09
S001,SKU04131,131,36,26,2025-01-25
S001,SKU01338,21,5,3,2025-08-20
S001,SKU03391,19,4,2,2025-07-23
S001,SKU02428,37,10,6,2025-04-29
S001,SKU01166,49,6,3,2025-05-29
S001,SKU04289,166,29,17,2025-08-08
S001,SKU01069,57,5,4,2025-01-24
S001,SKU01224,95,18,12,2025-05-02
S001,SKU02441,37,7,6,2025-04-14
S001,SKU01665,22,4,2,2025-05-19
S001,SKU04761,150,24,17,2025-05-10
S001,SKU02523,122,34,24,2025-12-24
S001,SKU00194,6,1,1,2025-03-29
S001,SKU04963,24,5,2,2025-05-13
S001,SKU01327,4,1,1,2025-10-13
S001,SKU03999,16,4,2,2025-05-10
S001,SKU01417,102,12,11,2025-11-03
S001,SKU02649,15,3,1,2025-08-09
S001,SKU03403,87,18,17,2025-03-01
S001,SKU04024,14,1,1,2025-07-12
S001,SKU02982,86,12,6,2025-01-03
S001,SKU00294,107,21,19,2025-09-23
S001,SKU04782,181,21,11,2025-12-28
S001,SKU04512,36,10,7,2025-10-12
S001,SKU04998,44,11,9,2025-08-31
S001,SKU00603,9,2,1,2025-05-02
S001,SKU02916,67,17,11,2025-10-23
S001,SKU02231,37,10,9,2025-12-23
S001,SKU03248,5,1,1,2025-03-24
S001,SKU04914,71,13,8,2025-09-15
S001,SKU00177,73,13,9,2025-12-17
S001,SKU03646,15,2,1,2025-07-06
S001,SKU04714,38,4,2,2025-11-28
S001,SKU01549,64,12,8,2025-08-30
S001,SKU00373,9,1,1,2025-05-12
S001,SKU04481,102,23,20,2025-11-05
S001,SKU00728,45,6,4,2025-04-02
S001,SKU00416,95,16,8,2025-10-11
S001,SKU02327,81,21,10,2025-11-01
S001,SKU01623,8,1,1,2025-05-19
S001,SKU00786,34,6,4,2025-10-19
S001,SKU01590,11,1,1,2025-07-23
S001,SKU01362,26,3,2,2025-07-18
S001,SKU04957,78,22,11,2025-06-30
S001,SKU01588,142,33,24,2025-04-26
S001,SKU04916,123,22,19,2025-12-30
S001,SKU01868,29,4,3,2025-11-29
S001,SKU01609,172,45,31,2025-10-27
S001,SKU01020,63,16,15,2025-04-27
S001,SKU03785,125,25,12,2025-08-14
S001,SKU03453,119,19,18,2025-01-10
S001,SKU02928,14,2,1,2025-06-01
S001,SKU01456,43,4,2,2025-04-01
S001,SKU04907,73,8,7,2025-05-15
S001,SKU02817,56,12,9,2025-03-20
S001,SKU01951,43,6,5,2025-04-17
S001,SKU03971,55,8,7,2025-06-18
S001,SKU04458,27,6,3,2025-01-09
S001,SKU04352,132,19,15,2025-05-15
S001,SKU02796,23,6,4,2025-10-29
S001,SKU02020,31,6,3,2025-08-01
S001,SKU00840,72,11,8,2025-08-23
S001,SKU03347,21,4,3,2025-08-20
S001,SKU04669,56,7,6,2025-05-27
S001,SKU04161,35,4,2,2025-10-07
S001,SKU03624,122,32,22,2025-02-28
S001,SKU02138,236,53,37,2025-03-02
S001,SKU01913,162,31,22,2025-08-07
S001,SKU02436,60,13,11,2025-05-16
S001,SKU04267,98,29,22,2025-04-10
S001,SKU02099,43,6,3,2025-12-14
S001,SKU02841,14,1,1,2025-05-09
S001,SKU00313,111,28,20,2025-12-02
S001,SKU01659,171,19,16,2025-08-11
S001,SKU00544,105,16,15,2025-01-12
S001,SKU04969,122,32,22,2025-04-14
S001,SKU04944,155,38,35,2025-04-22
S001,SKU03322,54,8,7,2025-08-10
S001,SKU01337,18,3,1,2025-07-29
S001,SKU01679,24,4,3,2025-04-28
S001,SKU02440,40,4,2,2025-10-21
S001,SKU04896,55,11,8,2025-11-11
S001,SKU02498,139,15,10,2025-01-28
S001,SKU04181,9,2,1,2025-04-11
S001,SKU03948,16,2,1,2025-12-13
S001,SKU01873,89,16,9,2025-02-13
S001,SKU02006,54,10,8,2025-05-19
S001,SKU00347,101,20,13,2025-06-02
S001,SKU00454,55,13,10,2025-02-20
S001,SKU04422,27,7,4,2025-05-29
S001,SKU01053,30,7,5,2025-02-10
S001,SKU03690,86,17,15,2025-02-23
S001,SKU00204,121,25,13,2025-07-22
S001,SKU01115,142,21,15,2025-11-14
S001,SKU00562,91,24,13,2025-03-31
S001,SKU04313,29,7,4,2025-07-30
S001,SKU02611,21,6,5,2025-04-15
S001,SKU01128,9,1,1,2025-03-03
S001,SKU03997,34,9,8,2025-05-17
S001,SKU01678,22,4,2,2025-10-09
S001,SKU01977,7,1,1,2025-03-09
S001,SKU02985,64,15,12,2025-12-29
S001,SKU03522,29,4,2,2025-08-17
S001,SKU04300,106,18,16,2025-11-24
S001,SKU03335,35,5,4,2025-10-25
S001,SKU04041,6,1,1,2025-12-20
S001,SKU03244,1,1,1,2025-09-03
S001,SKU03588,130,36,23,2025-09-11
S001,SKU01872,64,11,9,2025-08-20
S001,SKU02832,13,3,1,2025-06-21
S001,SKU01870,67,11,9,2025-06-21
S001,SKU04098,53,15,13,2025-10-13
S001,SKU02157,12,3,2,2025-06-30
S001,SKU04948,14,3,2,2025-12-11
S001,SKU04297,11,1,1,2025-10-12
S001,SKU01745,14,2,1,2025-03-12
S001,SKU02967,13,2,1,2025-02-26
S001,SKU04387,15,1,1,2025-07-28
S001,SKU04412,55,8,4,2025-08-01
S001,SKU00196,20,3,1,2025-10-17
S001,SKU00525,163,16,14,2025-11-23
S001,SKU03114,54,10,6,2025-09-01
S001,SKU01936,16,4,2,2025-04-26
S001,SKU02151,55,14,11,2025-01-27
S001,SKU00055,87,15,10,2025-04-02
S002,SKU01038,58,14,7,2025-10-21
S002,SKU02276,20,5,3,2025-12-18
S002,SKU00026,119,14,9,2025-03-02
S002,SKU04597,197,58,41,2025-07-24
S002,SKU00088,18,4,2,2025-06-01
S002,SKU02955,46,6,5,2025-06-05
S002,SKU01662,68,14,10,2025-01-24
S002,SKU04896,35,4,2,2025-10-27
S002,SKU04865,78,8,5,2025-02-20
S002,SKU04435,20,2,1,2025-04-05
S002,SKU04604,22,3,1,2025-01-07
S002,SKU00823,6,1,1,2025-06-12
S002,SKU03162,48,14,9,2025-05-17
S002,SKU01735,19,5,3,2025-06-15
S002,SKU01760,106,27,25,2025-03-04
S002,SKU03243,68,13,7,2025-08-12
S002,SKU00264,70,11,8,2025-08-17
S002,SKU00379,24,2,1,2025-06-30
S002,SKU00454,41,5,4,2025-11-14
S002,SKU01004,67,11,5,2025-05-30
S002,SKU03940,139,19,18,2025-11-16
S002,SKU04211,9,1,1,2025-04-12
S002,SKU04243,86,21,11,2025-01-02
S002,SKU00024,26,5,2,2025-12-15
S002,SKU02851,38,4,2,2025-03-31
S002,SKU00728,101,22,19,2025-01-30
S002,SKU00767,35,9,6,2025-11-03
S002,SKU02787,53,10,9,2025-02-06
S002,SKU04988,39,9,7,2025-06-20
S002,SKU02174,8,1,1,2025-05-11
S002,SKU02596,18,3,2,2025-06-19
S002,SKU03373,46,8,5,2025-05-11
S002,SKU04671,74,21,20,2025-09-06
S002,SKU04375,20,3,2,2025-10-27
S002,SKU04192,30,3,1,2025-11-10
S002,SKU01337,20,3,1,2025-06-07
S002,SKU01345,27,6,3,2025-06-02
S002,SKU03839,9,2,1,2025-02-22
S002,SKU00220,4,1,1,2025-01-04
S002,SKU01777,8,1,1,2025-04-03
S002,SKU01900,70,13,7,2025-09-17
S002,SKU02340,179,39,26,2025-05-05
S002,SKU01914,33,3,2,2025-12-10
S002,SKU01364,29,8,6,2025-06-28
S002,SKU00493,113,26,18,2025-07-31
S002,SKU04230,22,6,4,2025-08-29
S002,SKU00574,163,32,29,2025-02-23
S002,SKU00168,3,1,1,2025-12-06
S002,SKU04575,29,4,3,2025-07-24
S002,SKU00516,18,4,3,2025-08-16
S002,SKU00188,46,11,9,2025-01-12
S002,SKU01311,84,13,7,2025-01-09
S002,SKU01199,57,6,5,2025-12-22
S002,SKU03155,12,1,1,2025-12-25
S002,SKU04747,107,28,21,2025-02-14
S002,SKU04644,32,3,1,2025-09-18
S002,SKU00259,203,52,31,2025-07-31
S002,SKU03063,25,3,2,2025-12-20
S002,SKU04411,104,19,12,2025-05-13
S002,SKU04291,37,6,3,2025-02-03
S002,SKU01374,75,12,6,2025-01-23
S002,SKU00472,15,4,3,2025-02-12
S002,SKU00164,106,16,9,2025-10-14
S002,SKU02642,131,16,10,2025-11-07
S002,SKU02645,60,17,16,2025-04-30
S002,SKU00126,166,35,34,2025-04-14
S002,SKU04888,18,4,2,2025-03-13
S002,SKU03890,7,1,1,2025-12-17
S002,SKU00405,20,4,3,2025-12-22
S002,SKU03097,70,8,6,2025-06-19
S002,SKU03603,31,3,2,2025-06-26
S002,SKU00713,100,20,13,2025-05-08
S002,SKU03843,76,13,9,2025-12-14
S002,SKU02189,36,9,6,2025-03-16
S002,SKU04711,138,20,19,2025-08-12
S002,SKU04499,26,7,6,2025-03-25
S002,SKU03127,78,8,7,2025-01-19
S002,SKU03459,9,1,1,2025-03-02
S002,SKU03304,8,2,1,2025-02-01
S002,SKU03549,161,42,21,2025-10-28
S002,SKU02968,172,39,32,2025-05-09
S002,SKU02998,40,4,3,2025-03-18
S002,SKU04772,106,30,25,2025-09-19
S002,SKU04047,101,17,16,2025-02-20
S002,SKU03190,28,7,4,2025-07-11
S002,SKU01816,18,4,2,2025-11-13
S002,SKU00786,35,6,4,2025-04-07
S002,SKU02510,46,7,5,2025-09-17
S002,SKU02651,50,9,7,2025-08-08
S002,SKU03238,29,3,1,2025-11-15
S002,SKU04593,6,1,1,2025-09-27
S002,SKU04844,50,12,11,2025-06-05
S002,SKU01413,119,26,23,2025-12-28
S002,SKU02442,17,4,2,2025-05-22
S002,SKU03822,117,28,14,2025-02-02
S002,SKU03845,4,1,1,2025-07-21
S002,SKU04585,149,18,17,2025-05-01
S002,SKU01652,130,34,33,2025-02-15
S002,SKU00919,18,4,3,2025-09-17
S002,SKU03947,67,7,4,2025-12-28
S002,SKU02303,55,9,7,2025-03-23
S002,SKU02249,28,7,6,2025-09-02
S002,SKU00749,46,12,10,2025-01-19
S002,SKU03703,33,6,3,2025-04-11
S002,SKU01708,133,26,18,2025-01-24
S002,SKU03078,35,6,4,2025-06-13
S002,SKU04306,24,3,2,2025-12-27
S002,SKU00275,71,14,11,2025-06-14
S002,SKU04767,45,5,3,2025-11-02
S002,SKU03215,120,34,32,2025-09-03
S002,SKU00694,16,3,2,2025-10-20
S002,SKU01535,63,18,10,2025-03-10
S002,SKU03173,75,17,12,2025-04-06
S002,SKU01665,40,5,4,2025-07-31
S002,SKU03981,11,1,1,2025-06-07
S002,SKU01923,5,1,1,2025-02-03
S002,SKU02037,33,6,4,2025-01-29
S002,SKU00869,119,16,11,2025-11-18
S002,SKU02120,113,27,25,2025-02-12
S002,SKU03139,70,12,9,2025-10-04
S002,SKU03838,37,7,6,2025-08-10
S002,SKU00362,91,11,7,2025-06-23
S002,SKU04280,37,9,8,2025-10-03
S002,SKU04761,116,29,26,2025-03-20
S002,SKU01253,58,16,10,2025-10-20
S002,SKU01592,17,3,1,2025-08-21
S002,SKU00673,12,1,1,2025-05-03
S002,SKU01897,92,11,6,2025-01-29
S002,SKU04088,31,3,2,2025-10-05
S002,SKU01040,87,9,8,2025-08-25
S002,SKU00533,0,1,1,2025-06-21
S002,SKU03846,24,6,3,2025-05-27
S002,SKU00095,107,25,15,2025-07-09
S002,SKU00209,33,5,3,2025-05-11
S002,SKU02522,63,11,10,2025-08-08
S002,SKU02034,19,3,2,2025-01-30
S002,SKU01063,8,1,1,2025-12-11
S002,SKU02213,9,1,1,2025-12-16
S002,SKU02266,21,4,3,2025-08-25
S002,SKU01149,148,17,8,2025-08-26
S002,SKU02148,207,30,20,2025-03-05
S002,SKU04506,121,12,6,2025-10-06
S002,SKU01437,2,1,1,2025-09-15
S002,SKU03796,7,1,1,2025-05-19
S002,SKU00667,71,7,6,2025-07-11
S002,SKU01747,25,3,2,2025-08-17
S002,SKU02570,118,32,19,2025-06-25
S002,SKU01180,72,7,6,2025-04-15
S002,SKU04514,31,5,3,2025-02-09
S002,SKU02467,34,4,2,2025-01-01
S002,SKU00796,44,10,9,2025-06-30
S002,SKU01032,49,14,10,2025-02-27
S002,SKU02958,15,3,1,2025-05-08
S002,SKU03574,50,7,5,2025-07-28
S002,SKU03292,107,18,10,2025-03-02
S002,SKU04854,51,11,8,2025-10-07
S002,SKU03291,21,3,1,2025-06-08
S002,SKU04070,29,4,2,2025-01-24
S002,SKU03601,37,10,7,2025-04-24
S002,SKU02736,71,8,4,2025-04-21
S002,SKU02771,39,11,9,2025-09-17
S002,SKU02584,27,2,1,2025-02-17
S002,SKU02502,91,16,10,2025-07-13
S002,SKU02646,75,16,14,2025-10-29
S002,SKU01813,69,15,12,2025-09-03
S002,SKU01986,138,32,16,2025-05-23
S002,SKU01704,70,17,11,2025-12-18
S002,SKU00742,55,5,4,2025-04-13
S002,SKU01663,36,7,4,2025-04-20
S002,SKU02957,17,2,1,2025-01-18
S002,SKU02812,65,19,12,2025-12-12
S002,SKU00402,12,1,1,2025-09-06
S002,SKU03009,89,26,18,2025-03-04
S002,SKU02801,128,14,10,2025-06-02
S002,SKU00718,88,21,13,2025-03-18
S002,SKU02194,97,13,11,2025-09-02
S002,SKU03197,137,30,16,2025-08-07
S002,SKU00087,69,19,12,2025-04-29
S002,SKU03911,133,35,23,2025-01-29
S002,SKU04498,35,4,3,2025-04-02
S002,SKU04448,9,2,1,2025-03-31
S002,SKU03931,79,8,6,2025-08-06
S002,SKU02260,74,22,11,2025-06-21
S002,SKU01465,55,7,4,2025-08-24
S002,SKU00609,19,2,1,2025-07-17
S002,SKU01511,7,1,1,2025-09-24
S002,SKU04248,9,1,1,2025-02-28
S002,SKU01526,108,26,25,2025-08-10
S002,SKU03927,34,9,8,2025-07-15
S002,SKU04540,125,26,21,2025-04-02
S002,SKU01580,97,16,14,2025-11-14
S002,SKU01006,172,19,11,2025-09-23
S002,SKU03030,9,1,1,2025-11-20
S002,SKU00294,166,43,28,2025-07-15
S002,SKU03223,155,44,37,2025-03-08
S002,SKU01396,48,8,5,2025-09-12
S002,SKU02925,25,5,3,2025-07-12
S002,SKU02081,96,23,13,2025-08-12
S002,SKU03369,72,19,18,2025-03-26
S002,SKU00647,71,8,5,2025-09-21
S002,SKU03033,45,5,3,2025-11-28
S002,SKU01675,4,1,1,2025-10-25
S002,SKU04422,25,7,6,2025-12-26
S002,SKU00745,144,39,29,2025-03-05
S002,SKU04371,6,1,1,2025-03-02
S002,SKU02991,54,7,6,2025-11-07
S002,SKU02620,96,21,16,2025-06-09
S002,SKU01763,141,15,10,2025-12-28
S002,SKU03892,93,14,11,2025-09-01
S002,SKU03804,19,3,1,2025-07-21
S002,SKU01065,4,1,1,2025-04-04
S002,SKU00260,107,13,8,2025-11-13
S002,SKU03756,125,25,21,2025-06-03
S002,SKU01792,100,17,12,2025-07-07
S002,SKU00038,10,2,1,2025-12-24
S002,SKU02050,63,8,6,2025-06-09
S002,SKU04031,81,16,14,2025-08-03
S002,SKU00213,1,1,1,2025-09-11
S002,SKU00422,118,12,9,2025-09-29
S002,SKU01671,11,1,1,2025-05-13
S002,SKU03156,17,2,1,2025-07-26
S002,SKU00393,46,6,5,2025-09-14
S002,SKU00033,110,15,9,2025-05-21
S002,SKU04851,60,12,10,2025-09-24
S002,SKU00224,36,7,6,2025-07-10
S002,SKU02219,18,3,2,2025-03-24
S002,SKU04488,76,9,6,2025-11-19
S002,SKU04610,35,9,6,2025-08-01
S002,SKU04897,14,2,1,2025-12-28
S002,SKU00572,57,11,8,2025-01-13
S002,SKU03991,101,29,21,2025-03-10
S002,SKU04166,20,4,3,2025-01-26
S002,SKU02783,67,12,10,2025-06-25
S002,SKU02267,112,27,22,2025-01-20
S002,SKU04592,35,8,5,2025-08-06
S002,SKU01461,122,17,12,2025-06-13
S002,SKU02791,108,11,10,2025-03-30
S002,SKU02417,35,8,7,2025-07-02
S002,SKU00672,87,9,8,2025-07-29
S002,SKU03641,113,27,23,2025-06-24
S002,SKU03849,122,19,13,2025-09-22
S002,SKU01552,40,10,7,2025-10-28
S002,SKU02363,3,1,1,2025-06-15
S002,SKU02964,21,2,1,2025-10-18
S002,SKU00179,32,7,5,2025-04-12
S002,SKU01171,9,2,1,2025-03-31
S002,SKU01379,95,13,10,2025-01-09
S002,SKU00542,17,2,1,2025-01-02
S002,SKU00111,103,16,10,2025-05-09
S002,SKU00620,65,7,4,2025-09-14
S002,SKU00952,85,13,12,2025-06-25
S002,SKU04172,11,2,1,2025-08-05
S002,SKU00004,147,28,23,2025-11-03
S002,SKU04971,41,7,5,2025-08-26
S002,SKU02750,49,8,7,2025-11-15
S002,SKU00789,3,1,1,2025-08-16
S002,SKU02066,173,49,34,2025-03-06
S002,SKU02947,26,3,2,2025-10-04
S002,SKU04752,18,2,1,2025-04-21
S002,SKU02666,27,2,1,2025-07-11
S002,SKU03631,157,36,28,2025-09-21
S002,SKU04556,5,1,1,2025-05-15
S002,SKU04751,22,3,1,2025-10-25
S002,SKU03516,52,13,7,2025-10-24
S002,SKU00790,107,29,26,2025-04-30
S002,SKU00884,33,9,5,2025-06-05
S002,SKU03405,15,4,3,2025-01-19
S002,SKU02055,77,19,9,2025-07-02
S002,SKU02892,42,10,6,2025-03-15
S002,SKU04707,3,1,1,2025-04-29
S002,SKU01972,2,1,1,2025-07-06
S002,SKU01076,28,5,3,2025-09-22
S002,SKU02866,209,54,29,2025-12-11
S002,SKU00773,51,9,8,2025-02-27
S002,SKU02494,111,30,27,2025-12-07
S002,SKU03538,22,4,3,2025-06-03
S002,SKU04696,124,24,21,2025-02-13
S002,SKU03644,18,2,1,2025-09-07
S002,SKU00282,47,10,7,2025-03-29
S002,SKU00302,149,20,15,2025-01-21
S002,SKU04087,122,20,15,2025-08-12
S002,SKU00861,4,1,1,2025-06-30
S002,SKU00747,31,4,3,2025-08-07
S002,SKU01698,84,21,19,2025-02-06
S002,SKU04656,151,42,25,2025-08-16
S002,SKU02296,65,8,6,2025-09-26
S002,SKU00541,73,15,8,2025-04-26
S002,SKU01946,52,12,11,2025-08-06
S002,SKU03486,63,8,5,2025-08-25
S002,SKU03005,129,33,17,2025-03-20
S002,SKU03354,100,17,16,2025-01-15
S002,SKU04364,119,29,26,2025-02-04
S002,SKU02919,83,9,7,2025-10-20
S002,SKU00526,77,11,8,2025-02-14
S002,SKU03903,9,1,1,2025-07-13
S002,SKU00935,73,10,6,2025-12-14
S002,SKU01530,129,33,23,2025-09-05
S002,SKU02493,20,5,2,2025-11-19
S002,SKU00881,82,21,15,2025-10-08
S002,SKU03058,32,3,2,2025-11-21
S002,SKU03873,46,13,9,2025-03-24
S002,SKU01343,77,8,6,2025-08-09
S002,SKU00671,43,4,3,2025-01-17
S002,SKU00371,120,29,15,2025-12-06
S002,SKU02857,30,6,4,2025-10-06
S002,SKU03799,50,6,3,2025-06-29
S002,SKU01732,55,12,10,2025-11-22
S002,SKU01143,19,2,1,2025-02-16
S002,SKU04824,19,3,2,2025-01-14
S002,SKU04840,28,7,4,2025-10-13
S002,SKU00328,38,4,3,2025-03-19
S002,SKU04022,28,5,4,2025-11-03
S002,SKU00211,13,1,1,2025-05-27
S002,SKU00887,127,25,18,2025-02-16
S002,SKU01030,6,1,1,2025-12-29
S002,SKU02697,36,8,5,2025-12-22
S002,SKU03605,177,38,27,2025-12-28
S002,SKU04525,66,12,6,2025-05-16
S002,SKU00815,12,2,1,2025-05-24
S002,SKU00707,54,7,6,2025-08-22
S002,SKU00186,44,12,10,2025-05-08
S002,SKU03583,23,5,4,2025-08-08
S002,SKU04458,27,7,4,2025-02-21
S002,SKU04199,69,12,11,2025-01-20
S002,SKU03473,104,28,23,2025-06-23
S002,SKU02206,93,17,15,2025-06-06
S002,SKU01080,143,38,36,2025-07-13
S002,SKU03579,54,7,4,2025-07-31
S002,SKU04909,31,7,6,2025-02-04
S002,SKU00744,52,7,5,2025-07-29
S002,SKU04895,59,9,6,2025-06-10
S002,SKU01793,81,14,12,2025-11-08
S002,SKU02287,89,24,17,2025-07-22
S002,SKU02590,17,3,2,2025-03-05
S002,SKU03439,90,20,11,2025-05-12
S002,SKU02939,184,28,24,2025-10-16
S002,SKU04805,25,5,3,2025-09-09
S002,SKU01966,40,5,4,2025-10-05
S002,SKU04461,17,4,2,2025-09-09
S002,SKU00579,14,1,1,2025-12-14
S002,SKU04796,20,2,1,2025-02-28
S002,SKU02211,129,15,7,2025-01-08
S002,SKU00161,91,10,8,2025-03-21
S002,SKU04657,10,2,1,2025-11-09
S002,SKU00692,32,5,4,2025-01-11
S002,SKU00366,45,5,4,2025-10-20
S002,SKU01366,133,35,25,2025-09-27
S002,SKU02168,57,11,7,2025-08-19
S002,SKU00011,43,7,3,2025-12-14
S002,SKU00901,57,11,5,2025-07-31
S002,SKU03625,93,14,9,2025-03-01
S002,SKU02526,51,8,5,2025-10-24
S002,SKU01170,34,6,4,2025-09-15
S002,SKU02602,61,18,10,2025-05-11
S002,SKU03121,20,2,1,2025-04-13
S002,SKU03678,8,1,1,2025-03-13
S002,SKU00606,45,13,10,2025-10-23
S002,SKU01395,87,17,13,2025-02-26
S002,SKU03528,71,16,15,2025-09-14
S002,SKU03022,166,40,34,2025-09-10
S002,SKU02543,92,13,7,2025-06-06
S002,SKU01096,20,3,2,2025-12-14
S002,SKU04321,132,13,11,2025-01-28
S002,SKU02989,14,4,2,2025-07-25
S002,SKU04999,75,13,8,2025-02-12
S002,SKU02583,109,14,11,2025-02-14
S002,SKU04936,121,13,8,2025-03-27
S002,SKU01801,98,16,13,2025-12-24
S002,SKU03131,14,3,1,2025-02-08
S002,SKU03311,47,12,9,2025-04-15
S002,SKU02918,16,4,3,2025-06-10
S002,SKU00350,76,10,7,2025-03-21
S002,SKU02192,26,3,2,2025-03-03
S002,SKU00262,78,14,10,2025-09-08
S002,SKU01762,66,10,9,2025-03-03
S002,SKU02079,53,7,6,2025-01-26
S002,SKU03360,55,10,5,2025-03-26
S002,SKU00659,43,5,3,2025-08-07
S002,SKU00244,59,15,13,2025-09-29
S002,SKU02552,151,36,33,2025-06-23
S002,SKU04608,32,3,1,2025-07-03
S002,SKU03973,35,7,4,2025-04-25
S002,SKU02715,75,15,12,2025-09-29
S002,SKU04631,46,11,8,2025-11-05
S002,SKU03546,55,5,3,2025-05-13
S002,SKU00956,15,4,2,2025-02-22
S002,SKU00704,40,6,5,2025-06-21
S002,SKU01767,7,1,1,2025-02-18
S002,SKU04231,30,8,6,2025-01-02
S002,SKU01377,13,2,1,2025-04-04
S002,SKU00849,102,22,12,2025-03-27
S002,SKU04361,130,14,11,2025-08-18
S002,SKU01934,12,3,2,2025-12-20
S002,SKU03537,178,19,13,2025-09-04
S002,SKU02375,30,8,5,2025-07-06
S002,SKU00150,63,17,10,2025-10-17
S002,SKU00968,34,5,4,2025-07-23
S002,SKU00071,16,2,1,2025-01-01
S002,SKU00272,43,8,6,2025-08-25
S002,SKU03942,131,26,15,2025-04-22
S002,SKU02143,73,18,13,2025-09-23
S002,SKU01422,20,4,2,2025-03-22
S002,SKU03682,116,28,17,2025-10-26
S002,SKU02477,1,1,1,2025-09-17
S002,SKU00123,41,8,7,2025-10-19
S002,SKU04700,165,33,28,2025-08-08
S002,SKU02146,71,16,11,2025-08-23
S002,SKU02135,82,9,7,2025-05-07
S002,SKU00458,35,8,5,2025-09-24
S002,SKU04450,11,1,1,2025-07-16
S002,SKU02504,71,7,4,2025-12-03
S002,SKU02348,25,3,2,2025-03-27
S002,SKU03587,58,17,12,2025-06-25
S002,SKU04069,102,18,13,2025-06-30
S002,SKU04430,102,21,19,2025-07-25
S002,SKU03320,51,8,5,2025-02-13
S002,SKU01438,25,2,1,2025-07-11
S002,SKU01528,56,7,5,2025-06-26
S002,SKU02428,48,12,6,2025-04-21
S002,SKU02914,81,10,5,2025-12-30
S002,SKU02678,39,5,3,2025-02-06
S002,SKU02324,148,33,32,2025-12-18
S002,SKU02164,42,7,6,2025-01-21
S002,SKU04080,83,24,16,2025-07-29
S002,SKU04124,35,5,3,2025-06-17
S002,SKU04135,30,5,2,2025-03-04
S002,SKU02455,16,3,2,2025-01-09
S002,SKU03031,118,33,29,2025-02-19
S002,SKU00724,3,1,1,2025-08-14
S002,SKU00288,16,1,1,2025-07-21
S002,SKU00061,142,37,29,2025-07-09
S002,SKU02043,8,1,1,2025-07-05
S002,SKU02466,43,10,9,2025-06-09
S002,SKU00684,134,24,15,2025-02-20
S002,SKU02593,7,2,1,2025-09-22
S002,SKU00681,39,10,8,2025-11-27
S002,SKU00813,156,39,24,2025-11-25
S002,SKU03669,42,11,7,2025-10-31
S002,SKU01532,79,9,5,2025-09-13
S002,SKU03153,108,10,6,2025-11-28
S002,SKU03352,63,16,10,2025-07-12
S002,SKU03140,157,20,11,2025-09-15
S002,SKU03716,3,1,1,2025-11-02
S002,SKU01755,87,24,15,2025-09-26
S002,SKU00254,30,4,3,2025-02-26
S002,SKU03558,77,9,6,2025-12-28
S002,SKU02890,60,16,15,2025-05-12
S002,SKU03746,36,10,9,2025-02-06
S002,SKU01561,51,8,7,2025-03-11
S002,SKU01876,53,6,5,2025-06-10
S002,SKU04646,11,2,1,2025-01-15
S002,SKU00665,9,1,1,2025-07-04
S002,SKU04855,130,27,13,2025-01-23
S002,SKU04279,42,4,2,2025-04-18
S002,SKU00498,58,8,7,2025-12-07
S002,SKU04749,1,1,1,2025-02-12
S002,SKU01593,14,1,1,2025-01-23
S002,SKU03953,211,35,22,2025-05-13
S002,SKU00085,8,2,1,2025-10-10
S002,SKU00137,122,33,30,2025-09-09
S002,SKU01015,19,4,2,2025-12-08
S002,SKU02684,21,2,1,2025-12-26
S002,SKU02182,6,1,1,2025-05-02
S002,SKU00826,148,35,33,2025-07-16
S002,SKU02916,108,18,10,2025-12-04
S002,SKU02471,6,1,1,2025-08-05
S002,SKU03844,158,24,21,2025-01-10
S002,SKU01442,24,5,4,2025-10-03
S002,SKU00001,37,8,6,2025-07-26
S002,SKU01397,81,14,8,2025-08-09
S002,SKU00656,24,4,3,2025-01-05
S002,SKU02951,176,27,23,2025-02-09
S002,SKU03380,45,5,2,2025-04-11
S002,SKU04311,5,1,1,2025-11-05
