cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
C100470,25,Male,Dubai,Silver,Store,2024-09-24
C100471,28,Male,Dubai,Gold,Store,2019-11-16
C100472,24,Male,Dubai,Gold,Store,2024-04-04
C100473,27,Female,Dubai,Silver,Store,2017-04-26
C100474,40,Female,Dubai,Gold,Store,2015-06-24
C100475,37,Male,Abu Dhabi,Silver,Store,2022-12-23
C100476,31,Male,Dubai,Silver,Store,2016-07-10
C100477,27,Female,Dubai,Silver,Website,2021-02-22
C100478,27,Female,Dubai,Silver,Store,2015-02-25
C100479,25,Male,Dubai,Silver,Website,2021-01-06
C100480,45,Female,Dubai,Silver,Store,2015-04-11
C100481,20,Male,Dubai,Gold,Store,2015-02-12
C100482,25,Female,Dubai,Gold,Store,2020-01-17
C100483,49,Other,Abu Dhabi,Silver,Website,2018-08-07
C100484,39,Male,Dubai,Silver,Website,2017-04-04
C100485,34,Female,Dubai,Platinum,Store,2018-10-26
C100486,34,Female,Dubai,Silver,Store,2023-12-06
C100487,26,Other,Abu Dhabi,Silver,Store,2018-08-05
C100488,26,Male,Dubai,Silver,Store,2016-01-07
C100489,27,Female,Dubai,Gold,Store,2018-05-23
C100490,34,Female,Abu Dhabi,Gold,Store,2015-11-19
C100491,34,Male,Abu Dhabi,Silver,Store,2023-09-02
C100492,40,Male,Abu Dhabi,Platinum,Store,2021-04-13
C100493,31,Female,Dubai,Silver,Store,2022-01-26
C100494,41,Male,Dubai,Gold,Store,2016-10-25
C100495,20,Female,Abu Dhabi,Gold,Store,2018-06-07
C100496,36,Female,Dubai,Silver,Website,2021-03-05
C100497,39,Female,Dubai,Platinum,Store,2015-12-04
C100498,30,Female,Dubai,Silver,Store,2024-01-02
C100499,46,Male,Abu Dhabi,Silver,Store,2019-06-04
C100500,30,Male,Sharjah,Silver,Store,2020-02-22
C100501,39,Male,Dubai,Gold,Website,2023-11-22
C100502,23,Female,Abu Dhabi,Gold,Store,2023-09-18
C100503,33,Male,Dubai,Silver,Website,2017-06-17
C100504,24,Male,Abu Dhabi,Platinum,Website,2023-04-18
C100505,48,Male,Sharjah,Silver,Store,2024-03-14
C100506,32,Male,Abu Dhabi,Gold,Website,2015-05-09
C100507,35,Female,Dubai,Gold,Mobile,2015-09-23
C100508,32,Male,Dubai,Gold,Store,2021-03-21
C100509,31,Female,Dubai,Gold,Mobile,2023-02-01
C100510,32,Female,Dubai,Silver,Store,2015-06-01
C100511,46,Female,Dubai,Silver,Store,2023-01-03
C100512,43,Female,Dubai,Gold,Website,2020-12-09
C100513,25,Female,Abu Dhabi,Silver,Store,2024-05-10
C100514,20,Male,Dubai,Silver,Store,2016-02-21
C100515,54,Male,Abu Dhabi,Platinum,Store,2021-09-21
C100516,40,Female,Dubai,Silver,Store,2016-02-02
C100517,37,Female,Dubai,Silver,Store,2021-05-22
C100518,57,Male,Dubai,Gold,Store,2022-04-22
C100519,26,Male,Sharjah,Silver,Website,2020-11-18
C100520,39,Female,Dubai,Silver,Store,2017-08-05
C100521,22,Female,Dubai,Gold,Store,2018-10-04
C100522,26,Male,Dubai,Gold,Mobile,2018-04-23
C100523,30,Male,Abu Dhabi,Gold,Store,2021-04-14
C100524,32,Male,Abu Dhabi,Gold,Website,2024-03-22
C100525,28,Male,Dubai,Silver,Store,2024-10-13
C100526,22,Male,Abu Dhabi,Silver,Store,2022-05-13
C100527,46,Female,Dubai,Gold,Store,2022-08-23
C100528,50,Male,Dubai,Silver,Mobile,2023-11-16
C100529,30,Female,Sharjah,Gold,Store,2021-01-06
C100530,29,Male,Abu Dhabi,Silver,Website,2017-07-06
C100531,36,Female,Abu Dhabi,Gold,Marketplace,2017-10-14
C100532,33,Female,Dubai,Silver,Store,2020-09-08
C100533,18,Female,Dubai,Silver,Store,2015-09-07
C100534,18,Male,Dubai,Silver,Store,2023-11-27
C100535,28,Female,Sharjah,Silver,Store,2023-01-24
C100536,40,Female,Sharjah,Gold,Store,2021-08-02
C100537,28,Female,Sharjah,Silver,Store,2024-02-01
C100538,35,Female,Sharjah,Silver,Website,2019-01-18
C100539,27,Female,Dubai,Gold,Website,2024-04-16
C100540,27,Male,Sharjah,Silver,Store,2019-01-15
C100541,18,Female,Sharjah,Gold,Store,2017-07-05
C100542,58,Female,Dubai,Platinum,Store,2017-02-19
C100543,42,Male,Abu Dhabi,Silver,Website,2018-10-10
C100544,25,Male,Dubai,Gold,Store,2018-07-09
C100545,30,Male,Dubai,Gold,Store,2015-09-13
C100546,36,Female,Dubai,Silver,Website,2022-08-27
C100547,21,Female,Dubai,Gold,Store,2024-08-11
C100548,22,Female,Sharjah,Gold,Store,2024-11-03
C100549,38,Female,Abu Dhabi,Gold,Mobile,2020-08-06
C100550,52,Male,Dubai,Silver,Website,2023-09-01
C100551,25,Male,Dubai,Gold,Store,2019-10-19
C100552,30,Other,Dubai,Gold,Store,2024-02-27
C100553,19,Male,Dubai,Gold,Mobile,2019-10-14
C100554,45,Male,Abu Dhabi,Platinum,Store,2020-09-08
C100555,32,Male,Dubai,Silver,Store,2022-03-01
C100556,43,Female,Abu Dhabi,Silver,Store,2019-01-16
C100557,26,Female,Abu Dhabi,Gold,Store,2019-10-04
C100558,51,Female,Dubai,Silver,Store,2024-03-22
C100559,33,Female,Abu Dhabi,Platinum,Store,2021-05-21
C100560,24,Female,Dubai,Silver,Store,2015-10-11
C100561,26,Female,Abu Dhabi,Silver,Store,2017-02-13
C100562,30,Female,Dubai,Silver,Website,2022-06-13
C100563,19,Male,Dubai,Gold,Website,2019-07-20
C100564,38,Male,Abu Dhabi,Gold,Store,2023-10-08
C100565,33,Male,Abu Dhabi,Silver,Store,2024-06-08
C100566,48,Male,Dubai,Platinum,Website,2021-02-09
C100567,29,Female,Dubai,Gold,Marketplace,2021-03-02
C100568,43,Male,Abu Dhabi,Gold,Store,2015-06-04
C100569,21,Female,Abu Dhabi,Gold,Mobile,2018-06-12
C100570,38,Male,Abu Dhabi,Silver,Store,2023-02-27
C100571,23,Female,Dubai,Platinum,Store,2024-11-22
C100572,35,Female,Dubai,Silver,Store,2021-04-13
C100573,21,Male,Abu Dhabi,Gold,Store,2024-08-17
C100574,32,Male,Dubai,Silver,Store,2018-12-06
C100575,40,Male,Dubai,Silver,Store,2021-12-26
C100576,33,Female,Abu Dhabi,Gold,Store,2021-12-01
C100577,45,Male,Dubai,Gold,Store,2017-08-02
C100578,18,Female,Dubai,Silver,Website,2018-01-05
C100579,29,Male,Abu Dhabi,Gold,Store,2021-09-23
C100580,19,Male,Sharjah,Silver,Mobile,2022-07-17
C100581,18,Female,Dubai,Silver,Website,2022-09-09
C100582,44,Female,Sharjah,Gold,Website,2019-12-10
C100583,41,Female,Abu Dhabi,Silver,Website,2018-06-04
C100584,33,Female,Dubai,Gold,Website,2020-10-22
C100585,28,Female,Dubai,Gold,Store,2021-03-24
C100586,33,Female,Abu Dhabi,Silver,Store,2023-12-12
C100587,34,Female,Dubai,Platinum,Website,2024-06-24
C100588,18,Female,Dubai,Silver,Store,2018-10-18
C100589,24,Male,Sharjah,Gold,Store,2023-08-17
C100590,31,Female,Sharjah,Silver,Website,2016-07-09
C100591,29,Female,Dubai,Silver,Store,2024-09-19
C100592,32,Male,Dubai,Platinum,Store,2015-06-05
C100593,31,Female,Abu Dhabi,Gold,Website,2018-01-20
C100594,36,Male,Dubai,Silver,Store,2018-07-13
C100595,27,Male,Abu Dhabi,Silver,Website,2017-09-05
C100596,39,Female,Dubai,Silver,Store,2018-06-12
C100597,41,Female,Dubai,Silver,Marketplace,2015-09-10
C100598,51,Male,Dubai,Silver,Store,2015-11-16
C100599,29,Other,Sharjah,Silver,Store,2019-01-13
C100600,53,Female,Abu Dhabi,Silver,Website,2020-01-08
C100601,40,Female,Dubai,Gold,Store,2022-12-07
C100602,27,Female,Dubai,Silver,Website,2022-05-24
C100603,18,Male,Abu Dhabi,Silver,Store,2018-09-20
C100604,36,Female,Dubai,Silver,Marketplace,2021-11-01
C100605,24,Female,Dubai,Gold,Website,2023-10-24
C100606,34,Female,Abu Dhabi,Platinum,Website,2020-02-23
C100607,36,Male,Dubai,Platinum,Mobile,2022-04-19
C100608,43,Female,Abu Dhabi,Gold,Store,2016-05-05
C100609,30,Female,Dubai,Silver,Store,2018-03-16
C100610,29,Female,Dubai,Gold,Store,2015-01-02
C100611,51,Male,Abu Dhabi,Gold,Store,2016-06-12
C100612,32,Female,Dubai,Silver,Store,2023-05-17
C100613,23,Male,Abu Dhabi,Gold,Store,2015-12-26
C100614,48,Female,Abu Dhabi,Silver,Mobile,2022-12-14
C100615,32,Other,Dubai,Silver,Store,2020-04-06
C100616,39,Male,Dubai,Platinum,Mobile,2021-08-17
C100617,43,Male,Dubai,Gold,Store,2019-03-06
C100618,47,Female,Abu Dhabi,Silver,Website,2019-12-14
C100619,21,Male,Dubai,Gold,Store,2018-04-14
C100620,41,Female,Dubai,Silver,Website,2018-01-12
C100621,55,Male,Dubai,Silver,Store,2015-04-05
C100622,35,Female,Abu Dhabi,Platinum,Mobile,2019-06-20
C100623,44,Other,Abu Dhabi,Silver,Store,2023-05-23
C100624,25,Female,Dubai,Silver,Store,2022-09-24
C100625,20,Male,Dubai,Gold,Store,2021-02-09
C100626,36,Female,Dubai,Silver,Website,2016-03-06
C100627,43,Female,Sharjah,Silver,Store,2016-10-20
C100628,23,Female,Dubai,Silver,Website,2020-04-04
C100629,30,Female,Abu Dhabi,Gold,Store,2020-02-22
C100630,44,Male,Dubai,Silver,Store,2022-11-06
C100631,55,Female,Abu Dhabi,Silver,Store,2021-09-02
C100632,39,Male,Abu Dhabi,Silver,Store,2019-08-12
C100633,28,Female,Dubai,Silver,Marketplace,2023-02-25
C100634,51,Female,Dubai,Silver,Store,2015-12-05
C100635,24,Male,Abu Dhabi,Silver,Website,2023-07-08
C100636,46,Female,Abu Dhabi,Silver,Store,2021-01-03
C100637,29,Male,Dubai,Silver,Store,2022-07-18
C100638,46,Male,Abu Dhabi,Silver,Website,2015-04-27
C100639,30,Female,Dubai,Silver,Website,2020-04-21
C100640,27,Male,Dubai,Silver,Mobile,2020-01-14
C100641,47,Male,Abu Dhabi,Silver,Website,2017-01-07
C100642,30,Male,Abu Dhabi,Silver,Store,2018-10-21
C100643,19,Female,Dubai,Silver,Store,2016-06-11
C100644,23,Female,Dubai,Silver,Store,2024-10-14
C100645,51,Male,Dubai,Gold,Store,2020-07-04
C100646,34,Male,Abu Dhabi,Silver,Website,2015-10-10
C100647,44,Female,Dubai,Silver,Website,2022-01-26
C100648,33,Other,Dubai,Gold,Store,2018-08-25
C100649,25,Male,Sharjah,Platinum,Store,2024-06-04
C100650,37,Male,Dubai,Silver,Store,2016-07-09
C100651,31,Female,Abu Dhabi,Platinum,Store,2015-04-13
C100652,43,Male,Dubai,Silver,Store,2020-05-12
C100653,32,Male,Dubai,Silver,Store,2019-11-20
C100654,20,Female,Dubai,Silver,Store,2019-11-27
C100655,25,Female,Dubai,Silver,Store,2021-12-01
C100656,28,Male,Dubai,Silver,Marketplace,2015-10-10
C100657,52,Female,Dubai,Silver,Store,2015-08-12
C100658,32,Female,Dubai,Silver,Mobile,2023-01-07
C100659,38,Male,Dubai,Silver,Mobile,2019-09-15
C100660,18,Female,Dubai,Silver,Website,2020-11-23
C100661,19,Female,Dubai,Silver,Store,2023-06-14
C100662,27,Female,Dubai,Gold,Store,2019-01-20
C100663,29,Female,Abu Dhabi,Silver,Store,2018-11-15
C100664,30,Male,Dubai,Gold,Website,2020-08-04
C100665,36,Male,Dubai,Silver,Mobile,2015-08-20
C100666,27,Male,Dubai,Silver,Store,2022-08-06
C100667,35,Female,Dubai,Gold,Website,2016-07-05
C100668,35,Female,Dubai,Gold,Store,2022-03-11
C100669,33,Male,Abu Dhabi,Silver,Website,2016-11-23
C100670,23,Male,Dubai,Gold,Store,2019-07-05
C100671,45,Male,Dubai,Platinum,Store,2017-01-10
C100672,20,Female,Sharjah,Silver,Store,2020-09-27
C100673,45,Male,Sharjah,Silver,Website,2016-08-13
C100674,47,Male,Abu Dhabi,Silver,Store,2019-05-02
C100675,19,Other,Abu Dhabi,Silver,Store,2018-03-17
C100676,39,Female,Sharjah,Silver,Store,2020-10-20
C100677,31,Female,Dubai,Platinum,Store,2019-07-20
C100678,46,Male,Dubai,Gold,Website,2023-11-26
C100679,38,Female,Dubai,Silver,Store,2017-01-13
C100680,47,Female,Dubai,Silver,Store,2020-03-03
C100681,35,Male,Abu Dhabi,Silver,Store,2019-11-07
C100682,37,Male,Dubai,Gold,Mobile,2019-03-23
C100683,34,Female,Dubai,Silver,Website,2021-04-22
C100684,25,Female,Sharjah,Gold,Store,2016-11-13
C100685,28,Male,Dubai,Gold,Store,2017-09-09
C100686,40,Other,Abu Dhabi,Platinum,Website,2017-07-13
C100687,66,Male,Dubai,Gold,Store,2021-04-07
C100688,39,Male,Dubai,Silver,Website,2018-12-21
C100689,32,Male,Abu Dhabi,Gold,Website,2018-02-04
C100690,30,Female,Dubai,Silver,Store,2022-02-18
C100691,40,Male,Abu Dhabi,Silver,Store,2024-03-07
C100692,37,Male,Abu Dhabi,Gold,Website,2020-06-07
C100693,31,Male,Dubai,Gold,Store,2022-03-26
C100694,30,Male,Dubai,Silver,Store,2015-07-19
C100695,43,Female,Dubai,Gold,Store,2023-11-01
C100696,45,Male,Dubai,Silver,Store,2021-02-24
C100697,31,Male,Dubai,Silver,Website,2017-04-15
C100698,47,Male,Dubai,Silver,Store,2021-10-22
C100699,18,Male,Abu Dhabi,Silver,Store,2015-10-27
C100700,28,Male,Dubai,Silver,Store,2020-02-23
C100701,42,Male,Dubai,Silver,Website,2019-07-09
C100702,38,Male,Dubai,Gold,Store,2019-11-26
C100703,41,Female,Sharjah,Platinum,Store,2019-05-11
C100704,42,Male,Dubai,Silver,Store,2019-06-27
C100705,35,Female,Abu Dhabi,Silver,Store,2015-08-26
C100706,43,Male,Dubai,Gold,Store,2024-10-27
C100707,33,Male,Abu Dhabi,Gold,Website,2016-01-23
C100708,31,Male,Abu Dhabi,Silver,Store,2022-08-05
C100709,30,Female,Abu Dhabi,Gold,Mobile,2016-01-15
C100710,38,Male,Dubai,Silver,Store,2024-08-07
C100711,43,Male,Dubai,Platinum,Store,2019-09-05
C100712,32,Female,Abu Dhabi,Platinum,Store,2019-03-07
C100713,35,Female,Dubai,Silver,Store,2020-10-03
C100714,32,Male,Abu Dhabi,Gold,Store,2015-07-04
C100715,29,Male,Dubai,Gold,Store,2024-02-06
C100716,43,Male,Dubai,Silver,Store,2018-11-13
C100717,41,Male,Dubai,Gold,Marketplace,2015-11-10
C100718,42,Female,Dubai,Silver,Store,2019-11-01
C100719,32,Male,Dubai,Silver,Website,2017-04-12
C100720,40,Male,Dubai,Silver,Store,2019-02-25
C100721,36,Female,Dubai,Gold,Website,2018-01-16
C100722,27,Female,Abu Dhabi,Silver,Store,2021-05-01
C100723,23,Male,Dubai,Silver,Store,2024-08-26
C100724,35,Female,Dubai,Silver,Mobile,2024-02-02
C100725,42,Male,Dubai,Platinum,Store,2018-11-11
C100726,28,Female,Sharjah,Gold,Website,2018-02-19
C100727,41,Other,Abu Dhabi,Silver,Website,2021-07-27
C100728,36,Male,Dubai,Platinum,Store,2015-02-08
C100729,45,Female,Abu Dhabi,Silver,Mobile,2021-11-09
C100730,42,Male,Dubai,Silver,Website,2022-07-13
C100731,20,Male,Dubai,Gold,Website,2020-03-17
C100732,25,Male,Abu Dhabi,Silver,Store,2018-05-12
C100733,30,Male,Dubai,Silver,Store,2018-07-09
C100734,38,Male,Dubai,Silver,Store,2021-11-26
C100735,39,Female,Dubai,Silver,Store,2023-06-04
C100736,35,Male,Abu Dhabi,Silver,Store,2021-01-06
C100737,20,Female,Dubai,Silver,Store,2023-05-25
C100738,33,Female,Dubai,Silver,Store,2019-08-08
C100739,34,Male,Dubai,Silver,Store,2023-11-21
C100740,40,Female,Dubai,Silver,Store,2023-05-15
C100741,25,Male,Dubai,Silver,Store,2020-03-05
C100742,30,Male,Dubai,Silver,Mobile,2021-12-18
C100743,24,Female,Dubai,Silver,Store,2024-06-20
C100744,35,Female,Abu Dhabi,Silver,Store,2019-11-17
C100745,22,Male,Dubai,Silver,Mobile,2018-04-02
C100746,51,Other,Dubai,Silver,Website,2023-10-07
C100747,39,Male,Dubai,Silver,Store,2022-09-23
C100748,26,Male,Sharjah,Platinum,Store,2024-02-03
C100749,31,Male,Abu Dhabi,Silver,Website,2024-10-06
C100750,19,Female,Abu Dhabi,Gold,Store,2022-09-06
C100751,18,Female,Abu Dhabi,Gold,Store,2017-10-10
C100752,33,Male,Dubai,Silver,Website,2018-10-27
C100753,48,Female,Dubai,Silver,Website,2023-11-04
C100754,29,Male,Abu Dhabi,Silver,Store,2017-06-04
C100755,37,Male,Dubai,Silver,Marketplace,2016-12-04
C100756,46,Female,Abu Dhabi,Silver,Store,2019-11-24
C100757,37,Female,Dubai,Silver,Store,2019-10-03
C100758,37,Female,Abu Dhabi,Gold,Store,2018-02-08
C100759,33,Male,Dubai,Gold,Store,2023-04-04
C100760,41,Female,Dubai,Silver,Store,2022-07-11
C100761,32,Other,Dubai,Silver,Store,2024-08-13
C100762,39,Male,Dubai,Silver,Website,2020-06-24
C100763,39,Male,Dubai,Platinum,Store,2024-12-05
C100764,47,Female,Abu Dhabi,Gold,Store,2020-10-25
C100765,24,Male,Abu Dhabi,Silver,Store,2024-04-03
C100766,32,Male,Abu Dhabi,Silver,Website,2023-06-05
C100767,30,Male,Dubai,Silver,Store,2017-07-11
C100768,40,Male,Abu Dhabi,Silver,Store,2015-11-14
C100769,18,Female,Dubai,Silver,Store,2020-10-11
C100770,33,Male,Dubai,Gold,Store,2020-07-25
C100771,31,Male,Abu Dhabi,Silver,Store,2020-02-15
C100772,44,Female,Sharjah,Gold,Store,2020-10-22
C100773,28,Male,Abu Dhabi,Gold,Website,2015-08-26
C100774,33,Female,Dubai,Silver,Store,2016-02-14
C100775,28,Female,Dubai,Silver,Store,2019-04-14
C100776,28,Female,Abu Dhabi,Gold,Store,2020-02-06
C100777,60,Male,Abu Dhabi,Silver,Store,2018-12-01
C100778,28,Male,Abu Dhabi,Silver,Website,2015-06-15
C100779,46,Female,Dubai,Silver,Mobile,2020-06-27
C100780,30,Male,Dubai,Gold,Store,2020-05-10
C100781,29,Male,Dubai,Silver,Store,2020-05-27
C100782,40,Female,Dubai,Platinum,Website,2023-12-06
C100783,52,Female,Abu Dhabi,Silver,Website,2021-05-11
C100784,28,Female,Dubai,Platinum,Website,2023-02-13
C100785,38,Female,Dubai,Platinum,Website,2017-02-08
C100786,46,Female,Dubai,Silver,Store,2017-02-18
C100787,40,Male,Abu Dhabi,Silver,Store,2019-03-22
C100788,33,Male,Dubai,Silver,Store,2018-08-27
C100789,24,Male,Sharjah,Silver,Store,2020-11-07
C100790,43,Male,Dubai,Gold,Website,2018-02-25
C100791,57,Male,Dubai,Silver,Store,2024-09-14
C100792,36,Female,Dubai,Silver,Store,2019-04-19
C100793,32,Female,Dubai,Gold,Store,2021-12-05
C100794,32,Female,Dubai,Silver,Store,2021-02-09
C100795,30,Male,Dubai,Gold,Store,2024-02-20
C100796,19,Male,Dubai,Silver,Website,2020-12-04
C100797,40,Male,Abu Dhabi,Silver,Website,2021-03-01
C100798,29,Male,Abu Dhabi,Silver,Store,2024-04-25
C100799,45,Female,Abu Dhabi,Silver,Mobile,2023-04-08
C100800,35,Female,Abu Dhabi,Gold,Store,2016-09-07
C100801,25,Male,Abu Dhabi,Gold,Store,2019-09-27
C100802,38,Male,Abu Dhabi,Gold,Website,2016-05-08
C100803,31,Female,Dubai,Platinum,Store,2018-02-21
C100804,36,Female,Dubai,Platinum,Store,2024-05-17
C100805,28,Female,Abu Dhabi,Platinum,Store,2021-02-23
C100806,35,Male,Abu Dhabi,Platinum,Store,2022-12-10
C100807,23,Female,Dubai,Silver,Website,2015-07-24
C100808,47,Female,Abu Dhabi,Silver,Store,2018-07-02
C100809,37,Male,Dubai,Silver,Website,2020-01-01
C100810,39,Female,Abu Dhabi,Silver,Store,2019-02-07
C100811,34,Male,Abu Dhabi,Gold,Website,2023-07-10
C100812,27,Male,Dubai,Silver,Store,2024-07-03
C100813,37,Female,Dubai,Silver,Store,2016-11-19
C100814,36,Female,Dubai,Silver,Store,2022-04-13
C100815,53,Male,Dubai,Silver,Store,2016-11-15
C100816,35,Male,Abu Dhabi,Silver,Store,2021-08-01
C100817,36,Male,Abu Dhabi,Silver,Store,2016-01-09
C100818,44,Female,Dubai,Silver,Marketplace,2020-04-05
C100819,35,Male,Abu Dhabi,Silver,Website,2024-10-17
C100820,28,Other,Dubai,Silver,Website,2022-07-05
C100821,31,Male,Dubai,Silver,Store,2019-08-02
C100822,18,Other,Abu Dhabi,Silver,Website,2022-03-20
C100823,30,Female,Dubai,Gold,Store,2022-03-13
C100824,30,Female,Abu Dhabi,Silver,Website,2020-08-22
C100825,25,Female,Dubai,Silver,Website,2016-05-01
C100826,31,Other,Sharjah,Silver,Website,2018-03-24
C100827,36,Female,Sharjah,Silver,Store,2021-04-27
C100828,26,Male,Sharjah,Silver,Store,2016-03-18
C100829,32,Female,Dubai,Gold,Store,2015-06-24
C100830,44,Male,Dubai,Silver,Mobile,2021-10-25
C100831,38,Female,Abu Dhabi,Silver,Store,2023-06-07
C100832,42,Male,Dubai,Gold,Store,2015-12-25
C100833,41,Male,Dubai,Gold,Store,2015-05-15
C100834,28,Female,Dubai,Silver,Store,2024-07-09
C100835,20,Female,Dubai,Silver,Website,2021-05-23
C100836,49,Female,Abu Dhabi,Silver,Website,2018-12-25
C100837,61,Female,Abu Dhabi,Gold,Store,2020-09-12
C100838,43,Female,Dubai,Silver,Store,2017-10-19
C100839,28,Male,Abu Dhabi,Silver,Store,2016-09-22
C100840,39,Female,Abu Dhabi,Silver,Store,2015-07-27
C100841,26,Female,Dubai,Gold,Website,2018-12-02
C100842,29,Female,Dubai,Silver,Website,2020-06-10
C100843,18,Male,Dubai,Gold,Website,2015-08-05
C100844,42,Male,Dubai,Silver,Store,2024-11-02
C100845,33,Male,Abu Dhabi,Silver,Store,2020-12-06
C100846,38,Female,Sharjah,Gold,Website,2018-05-14
C100847,44,Female,Abu Dhabi,Gold,Website,2023-07-27
C100848,35,Female,Dubai,Silver,Mobile,2022-06-15
C100849,23,Male,Dubai,Gold,Website,2023-04-06
C100850,25,Female,Dubai,Silver,Store,2020-12-26
C100851,18,Female,Dubai,Silver,Store,2020-04-06
C100852,28,Male,Dubai,Gold,Store,2021-01-04
C100853,33,Male,Dubai,Silver,Store,2020-11-22
C100854,41,Female,Dubai,Silver,Store,2020-12-04
C100855,39,Female,Dubai,Silver,Store,2021-02-13
C100856,32,Female,Dubai,Silver,Store,2020-03-22
C100857,42,Male,Sharjah,Silver,Mobile,2015-10-16
C100858,23,Male,Abu Dhabi,Platinum,Store,2023-07-14
C100859,34,Male,Dubai,Gold,Store,2024-11-22
C100860,23,Male,Dubai,Silver,Website,2024-07-19
C100861,40,Male,Dubai,Silver,Store,2023-10-06
C100862,22,Male,Dubai,Silver,Store,2016-08-14
C100863,21,Male,Dubai,Silver,Store,2023-09-07
C100864,26,Female,Dubai,Gold,Store,2024-04-20
C100865,42,Male,Sharjah,Gold,Store,2015-02-10
C100866,36,Female,Dubai,Gold,Store,2024-02-22
C100867,39,Male,Abu Dhabi,Gold,Website,2023-12-09
C100868,31,Male,Dubai,Gold,Website,2024-08-10
C100869,18,Male,Sharjah,Gold,Store,2020-01-13
C100870,27,Female,Dubai,Platinum,Store,2015-09-06
C100871,42,Other,Dubai,Platinum,Store,2022-09-08
C100872,36,Female,Sharjah,Silver,Website,2019-02-05
C100873,21,Female,Dubai,Silver,Store,2018-11-18
C100874,23,Female,Dubai,Silver,Store,2021-07-14
C100875,30,Male,Dubai,Gold,Mobile,2019-05-01
C100876,34,Female,Dubai,Silver,Store,2018-09-09
C100877,34,Female,Dubai,Gold,Store,2020-10-13
C100878,47,Female,Dubai,Platinum,Store,2021-08-26
C100879,41,Female,Dubai,Gold,Store,2020-05-09
C100880,37,Male,Dubai,Gold,Store,2020-12-06
C100881,39,Male,Dubai,Gold,Store,2016-04-25
C100882,33,Female,Abu Dhabi,Gold,Website,2021-02-08
C100883,35,Male,Dubai,Silver,Store,2023-09-05
C100884,29,Male,Abu Dhabi,Silver,Website,2019-07-15
C100885,42,Female,Dubai,Silver,Store,2019-05-13
C100886,43,Female,Abu Dhabi,Platinum,Store,2019-04-25
C100887,40,Male,Dubai,Silver,Store,2021-08-27
C100888,44,Female,Abu Dhabi,Gold,Store,2020-05-05
C100889,39,Female,Sharjah,Silver,Website,2024-09-06
C100890,41,Female,Sharjah,Gold,Mobile,2018-03-06
C100891,55,Female,Abu Dhabi,Silver,Mobile,2022-03-15
C100892,37,Female,Abu Dhabi,Gold,Store,2016-09-26
C100893,58,Other,Dubai,Platinum,Marketplace,2018-03-14
C100894,44,Female,Dubai,Silver,Store,2016-10-17
C100895,30,Male,Dubai,Gold,Store,2022-01-09
C100896,30,Male,Dubai,Silver,Website,2016-09-04
C100897,18,Male,Sharjah,Gold,Store,2016-04-11
C100898,44,Male,Dubai,Gold,Store,2020-03-26
C100899,29,Female,Dubai,Gold,Store,2018-04-15
C100900,21,Male,Sharjah,Silver,Store,2016-04-18
C100901,40,Female,Dubai,Silver,Store,2019-10-02
C100902,18,Female,Sharjah,Gold,Store,2018-07-18
C100903,39,Female,Abu Dhabi,Silver,Store,2019-12-24
C100904,43,Other,Abu Dhabi,Gold,Store,2022-03-24
C100905,53,Male,Dubai,Gold,Mobile,2017-09-11
C100906,37,Female,Dubai,Silver,Store,2019-05-10
C100907,44,Male,Dubai,Silver,Marketplace,2023-10-25
C100908,21,Female,Abu Dhabi,Silver,Store,2021-08-27
C100909,36,Male,Dubai,Silver,Mobile,2023-10-26
C100910,34,Male,Dubai,Gold,Store,2023-09-27
C100911,18,Female,Abu Dhabi,Silver,Store,2018-08-21
C100912,43,Female,Dubai,Silver,Store,2021-01-23
C100913,36,Male,Abu Dhabi,Silver,Store,2017-05-07
C100914,35,Other,Abu Dhabi,Silver,Store,2016-03-05
C100915,23,Female,Dubai,Silver,Store,2023-03-05
C100916,24,Male,Dubai,Silver,Store,2016-04-05
C100917,31,Male,Dubai,Silver,Store,2015-05-20
C100918,20,Female,Abu Dhabi,Gold,Store,2019-03-25
C100919,33,Male,Dubai,Silver,Website,2018-03-27
C100920,18,Female,Dubai,Silver,Store,2024-06-20
C100921,28,Male,Dubai,Gold,Store,2021-10-22
C100922,24,Male,Dubai,Silver,Store,2015-03-21
C100923,38,Male,Abu Dhabi,Silver,Store,2022-08-27
